"article_ID","article_title"
"8534","A Treatise on the Geographical Scale of Agglomeration Externalities and the Modifiable Areal Unit Problem"
"8535","Regional Knowledge Performance in Europe"
"8536","Seemingly Unrelated Regressions with Spatial Effects. An Application to the Case of the European Regional Employment"
"8537","Did Relational Capital Matter During the Financial Crisis"
"8538","Do “Newly Oligopolistic Reaction” and Host Technology Resources Matter for MNC’s Location? —A Study in China’s Technology Industries"
"8539","The Empirics of Agglomeration Economies"
"8540","Assessing agglomeration economies in the Yangzi River Delta, China : a bayesian spatial econometric approach"
"8541","Agglomeration and Growth: Cross-Country Evidence"
"8542","Competitiveness, restructuring and firm behaviour in transition: The case Of Croatia"
"8543","Sectoral Heterogeneity, Accessibility and Population-Employment Dynamics in Dutch Cities"
"8544","A different look at aglomeration effects in Spain"
"8545","Do Cross-Section Dependence and Parameter Heterogeneity Matter? Evidence on Human Capital and Productivity in Greece"
"8546","Specialisation changes in European regions: the role played by externalities across regions"
"8547","Assessment of the Urbanization Impact on Economic Growth in Russia"
"8548","WHICH AGGLOMERATION EXTERNALITIES MATTER MOST AND WHY"
"8549","PRODUCTIVITY GROWTH IN THE OLD AND NEW EUROPE: THE ROLE OF AGGLOMERATION EXTERNALITIES"
"8550","Research on the influence factors of China's spatial welfare"
"8551","Cross-national Neighbouring Effects on European Regional Specialization"
"8552","Agglomeration Economies and Productivity Growth: U.S. Cities, 1880-1930"
"8553","Productividad y Empleo Regional en España: Un enfoque dinámico"
"8554","Specialization and Agglomeration Patterns in Eastern Europe"
"8555","SOCIO-ECONOMIC TRENDS AND NEW TERRITORIAL DYNAMICS IN THE EUROPEAN UNION:"
"8556","Cities never forget: the role of first geography, labour quality, historical instruments in measuring agglomeration premium"
"8557","Are airports engines of economic development? A dynamic panel data approach:"
"8558","Industrial Development in European Cities: A Cross-Country Comparison"
"8559","The Specialization in Knowledge-Intensive Business Services (KIBS) across Europe: Permanent Co-Localization to Debate"
"8560","Trade integration, economic geography and productivity: The Indo-Sri Lanka FTA"
"8561","Does spatial employment density spur inter-firm job switching?"
"8562","The Role of Network Access on Regional Specialization in Manufacturing across Europe"
"8563","The Location of Cross-Border Mergers & Acquisitions in the USA"
"8564","Agglomeration premium and trading activity of firms"
"8565","The Effect of Accessibility on Productivity in Spanish Manufacturing Firms"
"8566","Localización y productividad de la empresa española"
"8567","Logistics agglomeration and logistics productivity in the USA"
"8568","Spatial productivity spillovers across Spanish municipalities"
"8569","Masterthesis Economische Geografie"
"8570","Spatial effects of foreign direct investment in US states"
"8571","Labor Mobility And Spatial Density"
"8572","Regional endogenous development based on conceptualizing a regional productivity model for application in Iran"
"8573","Estimation of the regional technical efficiency and total factor productivity based on the agglomeration effect"
"8574","Investigating agglomeration economies in a panel of European cities and regions"
"8575","Does industrial agglomeration promote the increase of energy efficiency in China"
"8576","Regional Economic Concentration and Growth The Effects of Agglomeration in Different Types of Regions"
"8577","Structure and Cooptition in Urban Networks"
"8578","The economic performance of urban structure: From the perspective of Polycentricity and Monocentricity"
"8579","Localization of Business Services in European Regions: Large Urban Areas Stand Out"
"8580","An empirical analysis of the relationship between entrepreneurship and income inequality"
"8581","THE EFFECT OF ACCESSIBILITY ON PRODUCTIVITY IN SPANISH MANUFACTURING FIRMS"
"8582","Agglomeration, productivity, and spatial spillovers across Chinese cities"
"8583","CAEE: the case for agglomeration economies in Europe"
"8584","Cities in Transition"
"8585","Agglomeration Economies, Globalization and Productivity: Firm Level Evidence for Slovenia"
"8586","Growth and Recession: Underemployment and the Labour Market in the North of England"
"8587","Public infrastructure investments and regional specialization: empirical evidence from Greece"
"8588","Density, distance and division: the case of Chongqing municipality, China"
"8589","Testing for Causality between Productivity and Agglomeration Economies"
"8590","Size, Location and Agglomeration of Inward Foreign Direct Investment (FDI) in the United States"
"8591","Cluster and co-located cluster effects: An empirical study of six Chinese city regions"
"8592","Spatial Structure and Productivity in US Metropolitan Areas"
"8593","Sectoral Productivity, Density and Agglomeration in the Wider Europe"
"8594","The pathways from industrial agglomeration to TFP growth – the experience of Chinese cities for 2001–2010"
"8595","The Short and Long Run Causality between Agglomeration and Productivity"
"8596","Cross-national Neighbouring Effects on"
"8597","Tauranga City & Western Bay of Plenty Retail & Commercial Strategy"
"8598","Industrial Agglomeration and Environmental Degradation: Empirical Evidence in Chinese Cities"
"8599","Urbanization Resource in Russia"
"8600","Agglomeration and productivity: evidence from firm-level data"
"8601","Do Education Quality and Spillovers Matter? Evidence on Human Capital and Productivity in Greece"
"8602","Agglomeration economies and the match between manufacturing industries and cities in China"
"8603","Market potential and firm-level productivity in Spain"
"8604","El efecto de la accesibilidad en la productividad de las empresas. El caso de las manufacturas españolas [The effect on firms' productivity of accessibility. The Spanish manufacturing sector]"
"8605","How Local are Spatial Density Externalities? evidence from square grid data"
"8606","Development of China’s Manufacturing Sector: Industry Research"
"8607","What is Different about Urbanization in Rich and Poor Countries? Cities in Brazil, China, India and the United States"
"8608","Socio-Economic Trends and New Territorial Dynamics in the European Union : Convergence and Agglomeration"
"8609","Agglomeration economies and clustering -- evidence from German and European firms"
"8610","Explaining local manufacturing growth in Chile : the advantages of sectoral diversity"
"8611","The empirical performance of the NEG with reference to small areas"
"8612","Urbanization and Economic Development in Russia"
"8613","The efect on firms' Productivity of accessibility. The Spanish manufacturung sector"
"8614","Regional Growth and Convergence: The Role of Human Capital in the Portuguese Regions"
"8615","Agglomeration and firm-level productivity: A Bayesian spatial approach†"
"8616","Intra-industry trade between Sweden and middle income countries"
"8617","A meta-analysis of estimates of urban agglomeration economies"
"8618","Inter-Regional Spillovers and Urban-Rural Disparity in U.S. Employment Growth"
"8619","Agglomeration economies and the location of foreign direct investment: A meta-analysis"
"8620","Agglomeration Economies within IT-Producing and IT-Consuming Industries in U.S. Regions"
"8621","Title: Do Spanish firms learn from firms located nearby?"
"8622","Urban economic structure, technological externalities, and intensive land use in China"
"8623","Government fragmentation and economic growth in China’s cities"
"8624","Sub-centres and Urban Inequality: A study on Social Equity in the Barcelona Metropolitan Region"
"8625","Agglomeration economies and regional intangible assets: an empirical investigation"
"8626","Multilevel Approaches and the Firm‐Agglomeration Ambiguity in Economic Growth Studies"
"8627","Agglomeration in Europe in the Context of Socio-Ecological Transition"
"8628","European Corridors as Carriers of Dynamic Agglomeration Externalities"
"8629","Is Productivity Higher in British Cities"
"8630","Agglomeration Economies and Productivity: A Structural Estimation Approach Using Commercial Rents"
"8631","Regional and sectoral differences in the spatial restructuring of Chinese manufacturing industries during the post-WTO period"
"8632","Firm location and productivity in Spain"
"8633","The effect of agglomeration on the productivity of urban manufacturing sectors in a leading emerging economy"
"8634","Spatial model selection strategies in a SUR framework. The case of regional productivity in EU"
"8635","Assessing Agglomeration Economies in a Spatial Framework with Endogenous Regressors"
"8636","Agglomeration e!ects in Europe"
"8637","Dynamic panel data models: a guide to micro data methods and practice"
"8638","[book]Econometric Theory and Methods"
"8639","Marshall's scale economies"
"8640","New economic geography meets Comecon"
"8641","Spatial Determinants of Productivity: Analysis for the Regions of Great Britain"
"8642","Agglomeration and Land Rents: Evidence from the Prefectures☆"
"8643","Another look at the instrumental variable estimation of error-components models"
"8644","GMM estimation with persistent panel data: an application to production functions"
"8645","IDENTIFYING THE SOURCES OF LOCAL PRODUCTIVITY GROWTH"
"8646","Evidence on the Nature and Sources of Agglomeration Economies"
"8647","Some Tests of Specification for Panel Data: Monte Carlo Evidence and an Application to Employment Equations"
"8648","New Economic Geography Meets Comecon: Regional Wages and Industry Location in Central Europe"
"8649","Productivity and the Density of Economic Activity"
"8650","A Dynamic Model of Sectoral Agglomeration Effects"
"8651","The Dynamics of Local Employment in France"
"8652","The Fading Attraction of Central Regions: an Empirical Note on Core–Periphery Gradients in Western Europe"
"8653","Agglomeration-effects in Europe"
"8654","Local Employment Growth in West Germany: A Dynamic Panel Approach"
"8655","A Finite Sample Correction for the Variance of Linear Two-Step GMM Estimators"
"8656","Testing for Localization Using Micro-Geographic Data"
"8657","The Productivity of Cities"
"8658","Scale Economies and the Geographic Concentration of Industry"
"8659","Towards a European Peripherality Index"
"8660","Initial conditions and moment restrictions in dynamic panel data models"
